session_id,device_type,marketing_channel,website_version,session_duration_sec,converted,order_value_usd
1783,Mobile,Social Media,B,151.0,0,0.0
1784,Mobile,Organic Search,C,166.4,0,0.0
1785,Mobile,Social Media,B,201.5,0,0.0
1786,Desktop,Paid Ads,A,204.4,0,0.0
1787,Mobile,Paid Ads,B,185.0,1,61.49
1788,Desktop,Social Media,A,166.1,0,0.0
1789,Desktop,Email,C,323.6,0,0.0
1790,Mobile,Email,A,120.1,0,0.0
1791,Desktop,Paid Ads,C,119.8,0,0.0
1792,Mobile,Paid Ads,B,357.4,0,0.0
1793,Mobile,Social Media,B,144.7,0,0.0
1794,Desktop,Social Media,A,371.7,1,51.05
1795,Tablet,Social Media,B,142.5,0,0.0
1796,Mobile,Social Media,C,236.3,1,69.3
1797,Desktop,Email,B,111.6,0,0.0
1798,Mobile,Organic Search,B,223.8,0,0.0
1799,Desktop,Social Media,A,149.8,0,0.0
1800,Desktop,Organic Search,A,152.2,0,0.0
1801,Desktop,Paid Ads,C,194.7,0,0.0
1802,Desktop,Social Media,B,160.4,0,0.0
1803,Mobile,Paid Ads,C,222.9,0,0.0
1804,Desktop,Paid Ads,C,191.8,0,0.0
1805,Desktop,Email,C,249.1,0,0.0
1806,Desktop,Email,C,94.5,0,0.0
1807,Mobile,Paid Ads,B,133.4,0,0.0
1808,Mobile,Referral,B,130.8,0,0.0
1809,Mobile,Paid Ads,A,48.6,0,0.0
1810,Mobile,Email,C,129.3,0,0.0
1811,Mobile,Organic Search,C,287.5,0,0.0
1812,Mobile,Organic Search,B,148.9,0,0.0
1813,Desktop,Paid Ads,C,172.2,0,0.0
1814,Mobile,Organic Search,C,205.0,0,0.0
1815,Desktop,Paid Ads,B,195.6,1,68.16
1816,Mobile,Organic Search,C,149.0,0,0.0
1817,Desktop,Social Media,B,272.0,0,0.0
1818,Mobile,Organic Search,A,132.3,0,0.0
1819,Mobile,Organic Search,A,254.7,1,49.04
1820,Desktop,Referral,B,136.9,0,0.0
1821,Tablet,Social Media,C,244.2,1,51.36
1822,Mobile,Referral,A,252.2,0,0.0
1823,Mobile,Paid Ads,C,239.9,0,0.0
1824,Desktop,Organic Search,B,215.4,0,0.0
1825,Desktop,Social Media,C,170.0,0,0.0
1826,Mobile,Social Media,A,67.2,0,0.0
1827,Mobile,Organic Search,B,113.5,1,43.5
1828,Mobile,Email,A,158.9,1,26.04
1829,Tablet,Social Media,A,91.4,1,21.53
1830,Mobile,Social Media,A,189.1,0,0.0
1831,Mobile,Paid Ads,A,158.5,0,0.0
1832,Tablet,Social Media,A,65.3,0,0.0
1833,Mobile,Organic Search,B,263.7,0,0.0
1834,Mobile,Referral,B,193.5,0,0.0
1835,Mobile,Paid Ads,A,105.3,0,0.0
1836,Mobile,Organic Search,C,163.9,0,0.0
1837,Mobile,Organic Search,B,353.5,0,0.0
1838,Mobile,Social Media,C,126.5,0,0.0
1839,Desktop,Referral,B,365.0,0,0.0
1840,Desktop,Email,A,126.6,0,0.0
1841,Mobile,Social Media,C,164.4,0,0.0
1842,Desktop,Referral,C,226.7,0,0.0
1843,Mobile,Social Media,B,97.8,0,0.0
1844,Tablet,Paid Ads,B,220.2,0,0.0
1845,Mobile,Social Media,B,282.3,0,0.0
1846,Desktop,Organic Search,B,154.3,0,0.0
1847,Mobile,Organic Search,C,215.8,0,0.0
1848,Desktop,Paid Ads,B,462.0,0,0.0
1849,Mobile,Organic Search,A,225.0,0,0.0
1850,Desktop,Referral,A,90.5,0,0.0
1851,Mobile,Referral,A,174.9,0,0.0
1852,Tablet,Paid Ads,A,153.3,0,0.0
1853,Mobile,Social Media,B,283.5,0,0.0
1854,Desktop,Paid Ads,C,157.4,0,0.0
1855,Desktop,Organic Search,A,190.6,0,0.0
1856,Tablet,Paid Ads,A,205.1,0,0.0
1857,Mobile,Organic Search,A,140.6,0,0.0
1858,Mobile,Paid Ads,B,285.8,0,0.0
1859,Mobile,Organic Search,B,117.4,0,0.0
1860,Mobile,Organic Search,B,304.8,0,0.0
1861,Desktop,Organic Search,C,94.4,0,0.0
1862,Tablet,Referral,C,106.7,1,62.41
1863,Tablet,Organic Search,C,119.1,0,0.0
1864,Mobile,Paid Ads,C,112.8,0,0.0
1865,Desktop,Paid Ads,B,230.5,0,0.0
1866,Desktop,Paid Ads,B,190.6,0,0.0
1867,Tablet,Paid Ads,B,184.6,0,0.0
1868,Mobile,Organic Search,C,151.1,0,0.0
1869,Mobile,Social Media,A,179.1,0,0.0
1870,Desktop,Social Media,A,248.1,0,0.0
1871,Mobile,Social Media,A,93.4,0,0.0
1872,Mobile,Social Media,B,97.2,0,0.0
1873,Tablet,Paid Ads,C,142.6,0,0.0
1874,Tablet,Paid Ads,A,173.8,0,0.0
1875,Tablet,Organic Search,B,250.6,0,0.0
1876,Desktop,Paid Ads,B,217.2,0,0.0
1877,Mobile,Organic Search,C,192.0,0,0.0
1878,Mobile,Paid Ads,A,109.8,0,0.0
1879,Mobile,Social Media,A,92.3,0,0.0
1880,Desktop,Organic Search,B,229.9,1,57.39
1881,Mobile,Organic Search,B,102.5,0,0.0
1882,Desktop,Social Media,C,188.6,0,0.0
1883,Mobile,Paid Ads,B,149.3,1,63.79
1884,Desktop,Email,C,262.6,0,0.0
1885,Mobile,Referral,A,61.7,0,0.0
1886,Mobile,Referral,B,265.3,0,0.0
1887,Mobile,Paid Ads,C,263.8,0,0.0
1888,Mobile,Organic Search,A,383.6,0,0.0
1889,Desktop,Social Media,C,373.7,0,0.0
1890,Mobile,Social Media,A,291.9,0,0.0
1891,Mobile,Social Media,B,51.1,0,0.0
1892,Desktop,Paid Ads,A,116.2,0,0.0
1893,Desktop,Organic Search,B,257.4,0,0.0
1894,Mobile,Organic Search,C,148.2,1,31.98
1895,Mobile,Organic Search,A,356.1,1,28.24
1896,Mobile,Organic Search,A,148.6,0,0.0
1897,Desktop,Referral,B,243.1,0,0.0
1898,Mobile,Organic Search,A,187.5,0,0.0
1899,Mobile,Social Media,B,232.9,0,0.0
1900,Mobile,Referral,C,336.5,0,0.0
1901,Desktop,Paid Ads,A,255.3,0,0.0
1902,Mobile,Paid Ads,B,111.7,0,0.0
1903,Desktop,Social Media,B,468.2,0,0.0
1904,Mobile,Paid Ads,A,79.5,0,0.0
1905,Desktop,Paid Ads,A,129.4,0,0.0
1906,Mobile,Email,C,250.8,0,0.0
1907,Mobile,Social Media,B,250.9,0,0.0
1908,Mobile,Email,C,269.5,0,0.0
1909,Desktop,Referral,B,159.3,0,0.0
1910,Desktop,Paid Ads,B,217.1,0,0.0
1911,Mobile,Social Media,C,159.9,0,0.0
1912,Mobile,Social Media,C,200.0,0,0.0
1913,Tablet,Social Media,C,364.0,0,0.0
1914,Mobile,Social Media,A,70.7,1,61.97
1915,Mobile,Social Media,C,323.7,0,0.0
1916,Mobile,Email,C,222.1,0,0.0
1917,Desktop,Paid Ads,C,144.6,0,0.0
1918,Desktop,Social Media,B,171.2,0,0.0
1919,Desktop,Organic Search,C,212.0,0,0.0
1920,Tablet,Social Media,B,336.7,0,0.0
1921,Mobile,Email,C,244.6,0,0.0
1922,Mobile,Email,C,88.3,0,0.0
1923,Mobile,Paid Ads,C,287.1,0,0.0
1924,Mobile,Paid Ads,C,268.2,0,0.0
1925,Mobile,Paid Ads,A,36.9,0,0.0
1926,Mobile,Organic Search,B,76.6,0,0.0
1927,Mobile,Organic Search,B,328.3,1,42.68
1928,Desktop,Referral,C,168.9,0,0.0
1929,Mobile,Paid Ads,C,319.0,0,0.0
1930,Mobile,Referral,C,127.2,0,0.0
1931,Desktop,Organic Search,C,58.3,0,0.0
1932,Desktop,Social Media,B,254.2,0,0.0
1933,Desktop,Social Media,A,109.0,0,0.0
1934,Desktop,Social Media,B,269.3,0,0.0
1935,Desktop,Social Media,C,278.2,0,0.0
1936,Mobile,Social Media,B,140.5,0,0.0
1937,Mobile,Referral,C,220.7,0,0.0
1938,Desktop,Social Media,C,179.9,0,0.0
1939,Mobile,Organic Search,B,109.5,0,0.0
1940,Mobile,Organic Search,C,250.1,0,0.0
1941,Mobile,Social Media,B,243.1,1,63.4
1942,Mobile,Paid Ads,B,134.0,0,0.0
1943,Mobile,Paid Ads,A,118.8,0,0.0
1944,Mobile,Social Media,A,121.1,0,0.0
1945,Desktop,Paid Ads,A,264.9,0,0.0
1946,Tablet,Email,B,295.9,0,0.0
1947,Mobile,Social Media,A,130.6,0,0.0
1948,Tablet,Social Media,B,85.3,0,0.0
1949,Mobile,Social Media,B,118.0,1,48.6
1950,Tablet,Email,B,156.2,0,0.0
1951,Tablet,Social Media,C,149.7,0,0.0
1952,Mobile,Referral,B,92.4,0,0.0
1953,Desktop,Organic Search,A,169.2,0,0.0
1954,Tablet,Social Media,C,510.9,0,0.0
1955,Tablet,Social Media,C,99.3,0,0.0
1956,Tablet,Paid Ads,B,228.9,0,0.0
1957,Desktop,Organic Search,C,242.6,0,0.0
1958,Mobile,Social Media,A,220.2,0,0.0
1959,Desktop,Paid Ads,C,185.5,0,0.0
1960,Desktop,Referral,A,63.8,0,0.0
1961,Desktop,Paid Ads,B,247.5,0,0.0
1962,Mobile,Organic Search,A,80.3,0,0.0
1963,Desktop,Social Media,C,216.2,0,0.0
1964,Mobile,Paid Ads,A,140.2,0,0.0
1965,Desktop,Organic Search,A,71.5,0,0.0
1966,Mobile,Social Media,A,84.8,0,0.0
1967,Desktop,Paid Ads,C,274.6,0,0.0
1968,Desktop,Organic Search,A,133.9,0,0.0
1969,Mobile,Social Media,B,70.6,0,0.0
1970,Mobile,Social Media,A,229.5,0,0.0
1971,Mobile,Email,C,396.4,0,0.0
1972,Tablet,Paid Ads,A,43.4,0,0.0
1973,Desktop,Organic Search,C,171.2,0,0.0
1974,Mobile,Referral,A,163.5,1,81.8
1975,Mobile,Social Media,A,59.6,0,0.0
1976,Mobile,Organic Search,A,297.8,0,0.0
1977,Mobile,Email,A,161.5,1,61.6
1978,Tablet,Organic Search,B,293.4,0,0.0
1979,Desktop,Email,A,170.2,0,0.0
1980,Mobile,Social Media,C,331.9,0,0.0
1981,Desktop,Referral,B,223.2,0,0.0
1982,Mobile,Referral,A,113.2,0,0.0
1983,Desktop,Organic Search,B,253.2,0,0.0
1984,Mobile,Email,A,68.0,0,0.0
1985,Desktop,Paid Ads,A,199.1,0,0.0
1986,Tablet,Social Media,A,58.1,0,0.0
1987,Mobile,Social Media,A,136.4,0,0.0
1988,Desktop,Organic Search,A,132.8,0,0.0
1989,Tablet,Organic Search,C,240.5,0,0.0
1990,Mobile,Organic Search,B,326.9,0,0.0
1991,Mobile,Organic Search,C,149.6,0,0.0
1992,Desktop,Organic Search,A,208.6,0,0.0
1993,Mobile,Referral,C,307.6,1,55.38
1994,Mobile,Paid Ads,B,267.2,0,0.0
1995,Mobile,Email,A,195.8,0,0.0
1996,Desktop,Email,C,210.2,0,0.0
1997,Mobile,Social Media,A,136.9,0,0.0
1998,Mobile,Paid Ads,B,68.0,0,0.0
1999,Desktop,Email,C,198.7,0,0.0
2000,Mobile,Social Media,B,318.1,0,0.0
2001,Desktop,Social Media,B,375.5,0,0.0
2002,Mobile,Referral,B,97.5,0,0.0
2003,Tablet,Social Media,A,279.1,0,0.0
2004,Desktop,Paid Ads,C,274.5,0,0.0
2005,Mobile,Email,A,235.5,0,0.0
2006,Desktop,Paid Ads,A,293.1,0,0.0
2007,Mobile,Email,A,238.5,0,0.0
2008,Mobile,Organic Search,C,153.5,0,0.0
2009,Mobile,Organic Search,C,190.0,0,0.0
2010,Desktop,Paid Ads,B,99.4,0,0.0
2011,Mobile,Organic Search,C,206.6,0,0.0
2012,Mobile,Referral,A,112.5,0,0.0
2013,Mobile,Organic Search,C,176.4,0,0.0
2014,Mobile,Social Media,A,261.4,0,0.0
2015,Mobile,Organic Search,B,257.9,1,62.4
2016,Mobile,Referral,A,218.7,0,0.0
2017,Mobile,Paid Ads,C,490.7,0,0.0
2018,Mobile,Organic Search,C,46.1,0,0.0
2019,Desktop,Organic Search,B,133.4,0,0.0
2020,Mobile,Social Media,A,117.6,0,0.0
2021,Desktop,Referral,A,109.1,0,0.0
2022,Mobile,Referral,B,301.0,1,43.09
2023,Mobile,Paid Ads,A,115.5,0,0.0
2024,Mobile,Paid Ads,A,58.4,0,0.0
2025,Mobile,Organic Search,B,229.7,0,0.0
2026,Mobile,Paid Ads,B,226.3,0,0.0
2027,Desktop,Social Media,C,158.2,0,0.0
2028,Mobile,Organic Search,B,156.6,0,0.0
2029,Mobile,Social Media,B,230.0,1,18.43
2030,Desktop,Email,B,327.2,0,0.0
2031,Mobile,Organic Search,A,114.4,0,0.0
2032,Mobile,Organic Search,B,204.5,0,0.0
2033,Mobile,Organic Search,C,220.7,0,0.0
2034,Mobile,Organic Search,A,172.6,0,0.0
2035,Mobile,Organic Search,A,67.6,0,0.0
2036,Desktop,Social Media,C,263.3,0,0.0
2037,Tablet,Organic Search,B,297.9,0,0.0
2038,Mobile,Social Media,B,196.0,0,0.0
2039,Desktop,Email,C,204.8,0,0.0
2040,Desktop,Referral,B,155.0,0,0.0
2041,Mobile,Social Media,A,45.8,0,0.0
2042,Desktop,Organic Search,C,287.3,0,0.0
2043,Desktop,Organic Search,C,296.9,0,0.0
2044,Tablet,Organic Search,A,131.1,0,0.0
2045,Tablet,Referral,A,165.4,0,0.0
2046,Mobile,Referral,C,266.9,0,0.0
2047,Mobile,Paid Ads,B,130.0,1,54.5
2048,Mobile,Paid Ads,B,334.4,0,0.0
2049,Mobile,Paid Ads,B,190.7,0,0.0
2050,Mobile,Organic Search,C,129.1,0,0.0
2051,Tablet,Referral,B,284.0,0,0.0
2052,Mobile,Organic Search,A,51.7,0,0.0
2053,Mobile,Paid Ads,A,142.4,0,0.0
2054,Desktop,Paid Ads,B,149.5,0,0.0
2055,Mobile,Organic Search,C,270.0,0,0.0
2056,Mobile,Paid Ads,B,148.4,1,82.95
2057,Tablet,Email,B,315.8,1,9.19
2058,Mobile,Organic Search,C,335.2,0,0.0
2059,Mobile,Social Media,B,349.8,0,0.0
2060,Mobile,Paid Ads,B,443.7,0,0.0
2061,Tablet,Organic Search,A,207.2,0,0.0
2062,Mobile,Organic Search,C,218.5,0,0.0
2063,Mobile,Organic Search,C,154.5,0,0.0
2064,Mobile,Organic Search,C,246.9,1,56.44
2065,Mobile,Paid Ads,A,410.7,0,0.0
2066,Tablet,Email,B,82.2,0,0.0
2067,Mobile,Social Media,A,109.7,1,20.37
2068,Tablet,Referral,C,235.9,0,0.0
2069,Mobile,Paid Ads,A,41.7,0,0.0
2070,Mobile,Social Media,B,80.8,0,0.0
2071,Desktop,Social Media,C,314.4,0,0.0
2072,Mobile,Organic Search,A,288.0,0,0.0
2073,Mobile,Paid Ads,B,154.9,0,0.0
2074,Desktop,Paid Ads,A,87.6,0,0.0
2075,Mobile,Email,B,367.5,0,0.0
2076,Mobile,Paid Ads,C,135.8,0,0.0
2077,Tablet,Organic Search,B,118.9,0,0.0
2078,Mobile,Referral,C,149.7,0,0.0
2079,Mobile,Organic Search,A,213.5,0,0.0
2080,Mobile,Referral,B,457.2,0,0.0
2081,Mobile,Email,C,151.1,0,0.0
2082,Mobile,Email,C,345.9,0,0.0
2083,Desktop,Email,A,203.7,0,0.0
2084,Mobile,Organic Search,C,115.7,0,0.0
2085,Desktop,Social Media,C,197.4,0,0.0
2086,Mobile,Email,C,316.2,0,0.0
2087,Mobile,Social Media,B,266.5,0,0.0
2088,Mobile,Organic Search,A,93.8,1,47.58
2089,Desktop,Organic Search,A,260.1,0,0.0
2090,Mobile,Paid Ads,B,140.3,0,0.0
2091,Mobile,Paid Ads,B,250.7,0,0.0
2092,Desktop,Social Media,A,279.9,0,0.0
2093,Desktop,Email,A,152.4,0,0.0
2094,Mobile,Email,B,155.9,0,0.0
2095,Tablet,Social Media,B,337.8,0,0.0
2096,Mobile,Organic Search,B,485.9,0,0.0
2097,Mobile,Paid Ads,B,269.9,0,0.0
2098,Mobile,Paid Ads,A,182.6,0,0.0
2099,Mobile,Organic Search,C,281.5,0,0.0
2100,Mobile,Organic Search,B,125.4,0,0.0
2101,Desktop,Paid Ads,A,160.9,0,0.0
2102,Mobile,Organic Search,B,80.9,1,49.43
2103,Desktop,Social Media,B,121.9,0,0.0
2104,Tablet,Organic Search,B,222.6,0,0.0
2105,Desktop,Organic Search,B,214.1,0,0.0
2106,Desktop,Organic Search,B,46.1,1,79.92
2107,Desktop,Social Media,C,184.9,0,0.0
2108,Tablet,Social Media,A,206.3,0,0.0
2109,Mobile,Paid Ads,A,153.4,1,51.78
2110,Mobile,Organic Search,A,114.4,0,0.0
2111,Mobile,Referral,B,246.2,0,0.0
2112,Mobile,Social Media,B,413.0,0,0.0
2113,Mobile,Social Media,C,319.5,0,0.0
2114,Desktop,Paid Ads,A,199.3,1,94.96
2115,Mobile,Email,B,375.1,0,0.0
2116,Tablet,Email,A,106.7,0,0.0
2117,Mobile,Paid Ads,B,228.9,0,0.0
2118,Mobile,Social Media,C,191.9,1,69.0
2119,Mobile,Organic Search,A,380.4,0,0.0
2120,Mobile,Social Media,B,113.8,0,0.0
2121,Mobile,Paid Ads,B,127.8,0,0.0
2122,Mobile,Organic Search,C,325.9,1,44.46
2123,Mobile,Referral,A,188.4,1,67.7
2124,Mobile,Email,C,359.6,0,0.0
2125,Mobile,Organic Search,C,140.2,0,0.0
2126,Mobile,Referral,C,152.2,0,0.0
2127,Mobile,Paid Ads,A,163.6,0,0.0
2128,Mobile,Paid Ads,B,92.3,0,0.0
2129,Mobile,Email,A,217.3,0,0.0
2130,Mobile,Paid Ads,C,159.2,0,0.0
2131,Mobile,Paid Ads,B,200.9,0,0.0
2132,Desktop,Social Media,A,164.7,0,0.0
2133,Tablet,Organic Search,A,224.0,1,48.74
2134,Tablet,Paid Ads,C,381.1,0,0.0
2135,Mobile,Paid Ads,C,348.7,0,0.0
2136,Mobile,Social Media,B,92.0,0,0.0
2137,Mobile,Organic Search,B,105.3,0,0.0
2138,Desktop,Organic Search,C,156.6,0,0.0
2139,Desktop,Social Media,C,333.8,0,0.0
2140,Desktop,Organic Search,C,419.7,0,0.0
2141,Desktop,Paid Ads,B,98.6,1,50.36
2142,Mobile,Social Media,B,249.0,0,0.0
2143,Desktop,Email,C,194.8,0,0.0
2144,Desktop,Organic Search,A,63.5,1,33.09
2145,Mobile,Email,B,222.5,0,0.0
2146,Tablet,Social Media,A,118.5,0,0.0
2147,Mobile,Paid Ads,B,157.1,0,0.0
2148,Tablet,Email,C,279.8,0,0.0
2149,Desktop,Social Media,A,135.3,0,0.0
2150,Mobile,Social Media,B,206.7,0,0.0
2151,Desktop,Social Media,A,153.5,0,0.0
2152,Mobile,Social Media,C,211.9,0,0.0
2153,Desktop,Referral,C,269.6,0,0.0
2154,Desktop,Social Media,B,236.8,0,0.0
2155,Desktop,Email,C,53.3,0,0.0
2156,Desktop,Social Media,A,182.1,0,0.0
2157,Mobile,Email,C,220.7,0,0.0
2158,Mobile,Referral,C,327.3,0,0.0
2159,Mobile,Organic Search,A,201.0,0,0.0
2160,Mobile,Organic Search,C,197.7,0,0.0
2161,Mobile,Social Media,A,166.4,0,0.0
2162,Mobile,Paid Ads,B,71.8,0,0.0
2163,Mobile,Social Media,A,160.3,0,0.0
2164,Mobile,Email,C,137.3,0,0.0
2165,Desktop,Referral,A,331.2,0,0.0
2166,Mobile,Paid Ads,A,193.0,0,0.0
2167,Desktop,Social Media,B,106.2,0,0.0
2168,Mobile,Organic Search,C,137.9,0,0.0
2169,Mobile,Paid Ads,A,49.5,0,0.0
2170,Mobile,Organic Search,B,247.5,0,0.0
2171,Mobile,Paid Ads,B,381.4,0,0.0
2172,Mobile,Paid Ads,C,241.1,0,0.0
2173,Mobile,Social Media,A,169.2,0,0.0
2174,Mobile,Social Media,B,387.8,0,0.0
2175,Mobile,Paid Ads,C,309.3,0,0.0
2176,Desktop,Organic Search,A,173.2,1,93.49
2177,Mobile,Organic Search,B,174.3,0,0.0
2178,Desktop,Referral,C,395.8,0,0.0
2179,Mobile,Referral,A,167.5,0,0.0
2180,Tablet,Paid Ads,B,149.1,0,0.0
2181,Desktop,Organic Search,A,162.3,0,0.0
2182,Tablet,Paid Ads,C,215.6,0,0.0
2183,Desktop,Social Media,C,302.1,0,0.0
2184,Mobile,Paid Ads,B,107.6,0,0.0
2185,Mobile,Organic Search,B,136.6,0,0.0
2186,Mobile,Paid Ads,B,138.4,0,0.0
2187,Desktop,Organic Search,A,141.0,0,0.0
2188,Desktop,Paid Ads,A,56.5,0,0.0
2189,Mobile,Organic Search,A,282.2,0,0.0
2190,Tablet,Social Media,A,5.0,0,0.0
2191,Mobile,Paid Ads,B,359.4,1,42.6
2192,Desktop,Organic Search,A,252.9,0,0.0
2193,Desktop,Social Media,A,47.6,0,0.0
2194,Mobile,Paid Ads,B,179.9,0,0.0
2195,Desktop,Email,A,108.0,0,0.0
2196,Desktop,Referral,A,224.3,0,0.0
2197,Mobile,Organic Search,A,314.2,0,0.0
2198,Mobile,Email,A,624.9,0,0.0
2199,Mobile,Social Media,B,221.6,0,0.0
2200,Desktop,Social Media,C,111.7,0,0.0
2201,Mobile,Paid Ads,C,148.8,0,0.0
2202,Tablet,Paid Ads,C,239.2,0,0.0
2203,Desktop,Organic Search,B,198.7,0,0.0
2204,Mobile,Referral,C,297.1,0,0.0
2205,Mobile,Social Media,B,217.0,1,5.0
2206,Desktop,Paid Ads,B,174.4,0,0.0
2207,Desktop,Paid Ads,B,186.1,0,0.0
2208,Mobile,Organic Search,A,216.2,0,0.0
2209,Mobile,Organic Search,A,195.0,0,0.0
2210,Mobile,Social Media,A,294.7,1,57.76
2211,Tablet,Paid Ads,C,103.7,0,0.0
2212,Mobile,Email,A,107.5,0,0.0
2213,Desktop,Social Media,C,366.1,0,0.0
2214,Mobile,Social Media,C,138.2,0,0.0
2215,Tablet,Email,B,279.0,1,46.32
2216,Mobile,Organic Search,A,89.6,0,0.0
2217,Mobile,Social Media,B,202.3,1,42.62
2218,Tablet,Social Media,B,139.1,0,0.0
2219,Tablet,Organic Search,C,155.0,0,0.0
2220,Mobile,Organic Search,C,221.1,1,43.79
2221,Mobile,Organic Search,C,324.6,1,41.94
2222,Mobile,Organic Search,B,169.0,0,0.0
2223,Mobile,Paid Ads,C,82.4,1,97.1
2224,Mobile,Organic Search,C,235.0,0,0.0
2225,Desktop,Social Media,A,105.9,0,0.0
2226,Mobile,Organic Search,A,249.4,1,77.93
2227,Desktop,Organic Search,A,93.4,0,0.0
2228,Mobile,Paid Ads,B,184.1,0,0.0
2229,Mobile,Organic Search,C,182.4,0,0.0
2230,Desktop,Referral,B,268.8,0,0.0
2231,Mobile,Paid Ads,B,252.7,0,0.0
2232,Desktop,Organic Search,C,136.5,0,0.0
2233,Mobile,Organic Search,A,59.7,0,0.0
2234,Tablet,Paid Ads,A,356.8,0,0.0
2235,Desktop,Social Media,C,109.2,0,0.0
2236,Desktop,Email,C,324.3,0,0.0
2237,Mobile,Paid Ads,C,191.6,0,0.0
2238,Mobile,Social Media,A,124.1,0,0.0
2239,Mobile,Paid Ads,C,201.5,0,0.0
2240,Mobile,Email,C,196.5,1,60.59
2241,Mobile,Social Media,C,97.9,0,0.0
2242,Mobile,Organic Search,A,164.0,0,0.0
2243,Mobile,Social Media,B,425.0,1,52.34
2244,Mobile,Email,C,514.1,0,0.0
2245,Mobile,Paid Ads,C,135.7,0,0.0
2246,Mobile,Referral,B,295.9,0,0.0
2247,Mobile,Email,B,215.8,0,0.0
2248,Desktop,Organic Search,C,135.1,0,0.0
2249,Mobile,Email,B,263.5,1,68.32
2250,Mobile,Social Media,B,162.6,0,0.0
2251,Mobile,Paid Ads,A,164.3,1,52.39
2252,Desktop,Paid Ads,A,262.3,0,0.0
2253,Mobile,Email,C,221.0,1,62.69
2254,Desktop,Social Media,A,185.6,0,0.0
2255,Tablet,Paid Ads,A,217.3,0,0.0
2256,Mobile,Organic Search,C,334.0,0,0.0
2257,Tablet,Paid Ads,C,243.3,0,0.0
2258,Desktop,Referral,A,197.4,0,0.0
2259,Mobile,Social Media,A,284.6,0,0.0
2260,Mobile,Organic Search,C,268.0,0,0.0
2261,Desktop,Email,B,369.1,0,0.0
2262,Tablet,Email,B,443.7,0,0.0
2263,Mobile,Paid Ads,B,232.7,0,0.0
2264,Mobile,Organic Search,A,296.2,0,0.0
2265,Desktop,Social Media,C,405.4,0,0.0
2266,Mobile,Organic Search,A,179.0,1,58.05
2267,Desktop,Paid Ads,B,357.3,0,0.0
2268,Mobile,Social Media,A,207.9,1,50.31
2269,Desktop,Referral,A,255.4,0,0.0
2270,Desktop,Paid Ads,A,199.4,0,0.0
2271,Desktop,Email,C,120.4,0,0.0
2272,Desktop,Referral,A,447.0,0,0.0
2273,Desktop,Organic Search,A,250.7,0,0.0
2274,Desktop,Organic Search,A,244.5,0,0.0
2275,Desktop,Social Media,C,227.2,0,0.0
2276,Mobile,Email,B,339.1,1,64.93
2277,Desktop,Paid Ads,C,73.2,1,51.92
2278,Mobile,Social Media,B,174.9,0,0.0
2279,Desktop,Social Media,B,198.4,0,0.0
2280,Desktop,Social Media,B,126.2,0,0.0
2281,Mobile,Social Media,A,200.5,0,0.0
2282,Mobile,Organic Search,C,363.1,0,0.0
2283,Mobile,Organic Search,C,193.8,0,0.0
2284,Desktop,Organic Search,A,80.2,0,0.0
2285,Mobile,Referral,B,272.3,0,0.0
2286,Mobile,Referral,A,219.5,1,49.05
2287,Desktop,Email,B,408.5,0,0.0
2288,Desktop,Organic Search,C,158.8,0,0.0
2289,Mobile,Social Media,C,271.4,0,0.0
2290,Mobile,Organic Search,A,42.6,0,0.0
2291,Tablet,Paid Ads,C,260.6,0,0.0
2292,Desktop,Organic Search,C,228.3,0,0.0
2293,Desktop,Email,A,94.8,0,0.0
2294,Mobile,Organic Search,B,316.5,0,0.0
2295,Mobile,Social Media,B,319.7,0,0.0
2296,Mobile,Referral,C,243.8,0,0.0
2297,Desktop,Social Media,C,135.4,0,0.0
2298,Mobile,Organic Search,A,96.2,1,30.37
2299,Mobile,Referral,A,328.3,0,0.0
2300,Desktop,Social Media,A,164.7,0,0.0
2301,Tablet,Paid Ads,A,168.6,0,0.0
2302,Desktop,Social Media,B,352.2,0,0.0
2303,Mobile,Email,C,228.8,1,32.45
2304,Mobile,Paid Ads,B,126.7,0,0.0
2305,Mobile,Paid Ads,B,326.7,0,0.0
2306,Mobile,Paid Ads,B,122.9,0,0.0
2307,Mobile,Organic Search,A,173.7,0,0.0
2308,Mobile,Email,C,253.4,1,5.0
2309,Desktop,Organic Search,B,308.6,0,0.0
2310,Desktop,Paid Ads,B,90.0,0,0.0
2311,Tablet,Paid Ads,C,46.8,1,64.13
2312,Mobile,Organic Search,B,43.0,0,0.0
2313,Mobile,Paid Ads,A,318.1,0,0.0
2314,Mobile,Social Media,B,73.3,0,0.0
2315,Mobile,Paid Ads,C,410.7,0,0.0
2316,Mobile,Organic Search,B,314.1,0,0.0
2317,Mobile,Email,C,150.7,0,0.0
2318,Desktop,Referral,B,78.2,0,0.0
2319,Mobile,Paid Ads,B,187.7,0,0.0
2320,Tablet,Paid Ads,C,193.2,0,0.0
2321,Mobile,Organic Search,B,356.6,0,0.0
2322,Mobile,Organic Search,B,253.5,0,0.0
2323,Mobile,Paid Ads,A,188.4,0,0.0
2324,Mobile,Referral,B,170.4,0,0.0
2325,Mobile,Social Media,B,296.1,0,0.0
2326,Tablet,Paid Ads,A,168.6,0,0.0
2327,Mobile,Referral,B,462.3,0,0.0
2328,Mobile,Paid Ads,A,78.9,1,61.17
2329,Desktop,Organic Search,A,141.3,0,0.0
2330,Mobile,Paid Ads,B,254.2,0,0.0
